patient_id,frame,slice_idx,dice_mean,dice_rv,dice_myo,dice_lv
3468761,sa_ED,0,90.21364633352785,91.73553719009972,82.1229050279829,96.78249678250093
3468761,sa_ED,1,85.2642744044151,69.29422548123804,87.76978417268386,98.72881355932338
3468761,sa_ED,2,92.8098651122625,95.4602774274934,84.64419475658306,98.32512315271101
3468761,sa_ED,3,93.09801127340802,96.16613418530657,84.93150684934456,98.19639278557295
3468761,sa_ED,4,93.57930685509723,96.73659673660055,86.1678004535461,97.833523375145
3468761,sa_ED,5,94.02863988061551,93.6000000000128,90.5149051490772,97.97101449275655
3468761,sa_ED,6,89.845414642643,88.07339449546755,84.2465753425197,97.21627408994172
3468761,sa_ED,7,63.54641350348447,37.500000003906244,62.000000000190006,91.13924050635715
3468761,sa_ED,8,33.333333338624335,100.0,4.761904761678005e-09,1.1111111109876543e-08
3468761,sa_ES,0,100.0,100.0,100.0,100.0
3468761,sa_ES,1,88.50247829074011,95.34883720932936,75.00000000011161,95.15859766277937
3468761,sa_ES,2,80.19550376893898,51.475409836145126,91.81380417336787,97.29729729730394
3468761,sa_ES,3,95.56369181977021,92.20338983051728,94.94640122512259,99.54128440367079
3468761,sa_ES,4,94.38457087246815,94.25287356322664,92.33333333334612,96.56750572083165
3468761,sa_ES,5,92.67446786305203,91.77057356610531,92.2465208747669,94.00630914828389
3468761,sa_ES,6,84.46329472669338,73.28244274829557,88.08290155443503,92.02453987734954
3468761,sa_ES,7,71.94805194826087,100.0,46.753246753592514,69.09090909119008
3468761,sa_ES,8,100.0,100.0,100.0,100.0
2318344,sa_ED,0,100.0,100.0,100.0,100.0
2318344,sa_ED,1,86.89323134909243,73.52024922126628,90.46653144018161,96.69291338582937
2318344,sa_ED,2,83.02290764758386,60.19900497514913,89.85148514852742,99.01823281907502
2318344,sa_ED,3,94.2775211131801,95.74290484140413,88.59857482186626,98.4910836762699
2318344,sa_ED,4,95.70539017162679,97.7528089887651,90.86229086230261,98.50107066381263
2318344,sa_ED,5,93.35134380057491,96.04584527220858,85.48601864183024,98.52216748768595
2318344,sa_ED,6,93.62969460607125,95.93727726301073,85.96750369278291,98.98430286242015
2318344,sa_ED,7,90.86569463262538,93.0362116991708,81.92307692311168,97.63779527559365
2318344,sa_ED,8,88.23085931785003,88.48484848487175,80.55555555562307,95.6521739130553
2318344,sa_ED,9,1.8004817334072467e-08,4.9999999975e-08,1.886792452794589e-09,2.127659574422816e-09
2318344,sa_ES,0,100.0,100.0,100.0,100.0
2318344,sa_ES,1,100.0,100.0,100.0,100.0
2318344,sa_ES,2,73.90068341380108,46.96969697009872,80.59701492543105,94.13533834587348
2318344,sa_ES,3,77.74294909445068,41.78712220769805,93.07135470528121,98.37037037037278
2318344,sa_ES,4,88.36220952719486,78.39195979901307,89.66202783301226,97.0326409495593
2318344,sa_ES,5,92.86241660553384,90.81177520072184,90.70707070708009,97.06840390879957
2318344,sa_ES,6,92.64900002885538,93.20905459388388,88.88888888890088,95.8490566037814
2318344,sa_ES,7,92.1518373877348,91.57894736843582,88.67403314918691,96.20253164558163
2318344,sa_ES,8,76.53543385270707,54.945054945550055,80.21680216807529,94.44444444449589
2318344,sa_ES,9,66.66666667333334,100.0,1.9999999996e-08,100.0
1391765,sa_ED,0,90.6560683313399,88.50325379612039,87.34693877553603,96.11801242236326
1391765,sa_ED,1,78.6629758023261,54.14607358596697,83.12655086850728,98.71630295250404
1391765,sa_ED,2,95.99209798448355,97.09996588195254,91.99573105657204,98.88059701492607
1391765,sa_ED,3,96.66830680439762,97.8318752377338,93.21663019694397,98.95641497851506
1391765,sa_ED,4,95.46823967670967,98.55477855477923,89.71098265897143,98.13895781637832
1391765,sa_ED,5,94.97636634585335,96.2168978562445,90.2589395807765,98.45326160053904
1391765,sa_ED,6,95.1122197119857,95.05928853755428,91.82058047494482,98.45679012345798
1391765,sa_ED,7,94.27025340680082,94.30051813472487,90.00000000001516,98.51024208566247
1391765,sa_ED,8,90.8308138759536,85.62874251501309,87.98449612405429,98.87920298879342
1391765,sa_ED,9,54.66084374457881,4.9999999975e-08,71.90332326292477,92.07920792081168
1391765,sa_ES,0,100.0,100.0,100.0,100.0
1391765,sa_ES,1,66.6666666670886,1.2658227847941036e-09,100.0,100.0
1391765,sa_ES,2,90.71896851900873,89.51965065504471,87.29411764707378,95.34313725490767
1391765,sa_ES,3,85.39421632959282,63.70683579988463,94.98207885305109,97.49373433584275
1391765,sa_ES,4,94.98988945776074,95.24969549330375,93.00635785650044,96.71361502347804
1391765,sa_ES,5,95.0624897015578,95.92518370073752,92.6415094339692,96.62077596996667
1391765,sa_ES,6,93.78097640710297,92.81997918835295,91.19170984456872,97.33124018838724
1391765,sa_ES,7,92.05151208847793,86.5853658536858,92.82296650718563,96.74620390456238
1391765,sa_ES,8,87.9847553248972,75.09025270767116,91.64179104478859,97.22222222223186
1391765,sa_ES,9,78.71254017205045,100.0,64.02877697854666,72.1088435376047
3636344,sa_ED,0,64.30272711376075,37.61467889936874,70.62937062947331,84.66413181244022
3636344,sa_ED,1,94.63925242103498,95.89442815249467,90.01536098311826,98.00796812749203
3636344,sa_ED,2,94.48161192952664,95.92406476828815,89.21568627452743,98.3050847457643
3636344,sa_ED,3,92.43509915345616,93.20214669052487,86.4197530864437,97.68339768339992
3636344,sa_ED,4,88.64526108189835,86.76671214190073,81.83716075160368,97.33191035219068
3636344,sa_ED,5,88.84004767910032,84.5070422535575,84.28927680801922,97.72382397572424
3636344,sa_ED,6,82.00607372815527,73.30316742093528,79.166666666739,93.54838709679154
3636344,sa_ED,7,36.955656401290405,1.24999999984375e-08,27.848101266736098,83.0188679246351
3636344,sa_ED,8,100.0,100.0,100.0,100.0
