patient_id,frame,slice_idx,dice_mean,dice_rv,dice_myo,dice_lv,pred_label
3468761,sa_ED,3,94.36960279027114,96.95512820513065,88.14968814971279,98.00399201597006,
3468761,sa_ED,4,95.47299186623222,97.43589743590042,90.35294117649329,98.63013698630293,
3468761,sa_ED,5,94.71843903476463,92.21789883269996,93.40369393141582,98.53372434017811,
3468761,sa_ED,6,87.29489234879095,87.32394366203134,77.9220779221496,96.63865546219193,
3468761,sa_ES,3,95.9029539953088,93.53007945517193,95.09202453988482,99.08675799086967,
3468761,sa_ES,4,93.7704736667685,93.42857142858082,92.51247920134358,95.37037037038108,
3468761,sa_ES,5,93.43173464089712,90.86419753088676,93.86138613862602,95.56962025317858,
3468761,sa_ES,6,90.34536722597342,88.07339449552227,91.71270718234334,91.25000000005468,
2318344,sa_ED,3,95.91973989329684,96.77959012965421,92.00492004921033,98.974709501026,
2318344,sa_ED,4,96.8111896659969,97.61570827489592,93.5270805812503,99.29078014184446,
2318344,sa_ED,5,95.40965847444981,96.62921348314796,90.90909090910382,98.69067103109764,
2318344,sa_ED,6,95.05077822805656,94.39775910364538,91.7721518987472,98.98242368177708,
2318344,sa_ES,3,84.3664845019764,62.403100775266665,92.95199182840352,97.74436090225903,
2318344,sa_ES,4,90.10238819037484,79.38931297711672,92.87863590773031,98.03921568627747,
2318344,sa_ES,5,94.59251277608179,92.26618705036667,93.95833333333962,97.55301794453906,
2318344,sa_ES,6,95.22679107974197,94.52054794521298,93.64548494983987,97.51434034417301,
1391765,sa_ED,3,97.50632261501113,98.03921568627526,95.15418502203177,99.32556713672635,
1391765,sa_ED,4,95.81607118798274,98.65926953305656,90.27777777778903,98.51116625310266,
1391765,sa_ED,5,96.61657431782199,97.77227722772415,92.87531806616683,99.202127659575,
1391765,sa_ED,6,96.307244227353,95.65217391304778,94.34482758621469,98.92473118279652,
1391765,sa_ES,3,86.2249437838965,65.57377049182782,95.11111111111545,97.98994974874624,
1391765,sa_ES,4,96.50890139449582,96.44607843137473,95.12635379061811,97.95427196149464,
1391765,sa_ES,5,95.4789115733577,96.09690444145619,93.8931297709982,96.44670050761871,
1391765,sa_ES,6,93.7172997854185,94.11764705882982,90.52631578948366,96.50793650794205,
3636344,sa_ED,3,92.72172112750475,95.10961214165674,86.13678373385187,96.91876750700568,
3636344,sa_ED,4,89.38089455119683,87.89346246974831,82.22222222226173,98.02699896158045,
3636344,sa_ED,5,87.82172991270598,82.14971209216479,83.54430379751001,97.77117384844314,
3636344,sa_ED,6,82.13701049914515,75.83333333343403,76.55172413801189,94.02597402598954,
3636344,sa_ES,3,90.54780209621816,84.3853820598266,93.62745098039996,93.63057324842792,
3636344,sa_ES,4,88.41562723918621,79.87987987994029,90.30206677267043,95.06493506494789,
3636344,sa_ES,5,74.09769917597536,47.1428571432347,84.76562500002976,90.38461538466161,
3636344,sa_ES,6,23.24418352622034,1.9999999996e-08,50.684931507187095,19.047619051473923,
4586825,sa_ED,3,95.32826768425554,96.31425800194165,90.98360655738936,98.6869384934356,
4586825,sa_ED,4,94.21680346077208,91.86106791083884,92.3694779116568,98.4198645598206,
4586825,sa_ED,5,93.0877710594242,85.98240469209033,94.41176470589056,98.86914378029171,
4586825,sa_ED,6,92.20662220663026,84.84848484849633,93.24324324325465,98.52813852813979,
4586825,sa_ES,3,79.86015973324407,59.45945945959642,86.00337268130522,94.11764705883058,
4586825,sa_ES,4,94.09963572808131,90.76790336497777,94.21841541756507,97.31258840170112,
4586825,sa_ES,5,94.8176037843557,91.57127991676215,95.86426299046038,97.01726844584456,
4586825,sa_ES,6,93.5008171926692,90.69423929100341,93.66786140980446,96.14035087719975,
5182082,sa_ED,3,94.21290376385605,95.09521061742926,89.1851851852012,98.35831548893765,
5182082,sa_ED,4,95.36044311698834,94.68791500664364,92.6315789473795,98.7618353969419,
5182082,sa_ED,5,93.62567588545794,92.59259259259855,89.80322003579641,98.48121502797883,
5182082,sa_ED,6,93.70662634165403,92.05983889529107,90.52631578949362,98.53372434017739,
5182082,sa_ES,3,88.75914358327191,84.4243792325408,84.43271767812081,97.42033383915414,
5182082,sa_ES,4,94.85386110405865,91.5662650602502,94.21112372304857,98.78419452887722,
5182082,sa_ES,5,95.42760535123149,95.25065963061311,94.52229299363755,96.50986342944384,
5182082,sa_ES,6,91.15773542613175,87.75137111519606,91.89944134079344,93.82239382240574,
1681494,sa_ED,3,91.64119739896064,85.97210828549142,90.55374592835415,98.39773798303638,
1681494,sa_ED,4,92.02888784061224,87.79904306221556,90.54325955736309,97.74436090225807,
1681494,sa_ED,5,85.09958533668139,70.12195121955774,87.65133171915824,97.52547307132821,
1681494,sa_ED,6,81.1953592204328,75.64469914047093,72.72727272736455,95.21410579346293,
1681494,sa_ES,3,96.50187441826368,96.92532942899426,94.6835443038042,97.89674952199256,
1681494,sa_ES,4,83.53177614631431,66.18705035975277,89.17018284108414,95.23809523810604,
1681494,sa_ES,5,74.80703454581014,43.77104377113843,85.95041322316371,94.69964664312826,
1681494,sa_ES,6,35.23597317784177,2.3529411776193774,64.39393939407427,38.961038961831676,
2876377,sa_ED,3,95.36033678678598,96.97501096010654,90.19033674964832,98.91566265060307,
2876377,sa_ED,4,95.19776839997765,98.18181818181925,89.02439024391917,98.38709677419455,
2876377,sa_ED,5,96.66448308927153,98.37189374464577,92.95302013424002,98.66853538892876,
2876377,sa_ED,6,95.88098111412496,97.1354166666704,91.50090415914738,99.00662251655712,
2876377,sa_ES,3,92.47242031248292,91.0144927536362,88.63049095608704,97.77227722772554,
2876377,sa_ES,4,95.61284089760711,96.56992084432943,91.68704156480234,98.58156028368961,
2876377,sa_ES,5,97.72951270875869,97.67873723305694,96.13402061856168,99.37578027465746,
2876377,sa_ES,6,95.41346300990723,95.92760180996089,93.31436699858703,96.99842022117377,
2204629,sa_ED,3,95.05223567265504,95.64220183486488,90.90909090910402,98.60541427399622,
2204629,sa_ED,4,97.04261622879396,98.40364880273751,93.87186629527315,98.8523335883712,
2204629,sa_ED,5,96.14109954993002,98.87471867967076,90.8819133034516,98.66666666666771,
2204629,sa_ED,6,93.04853675804895,97.58551307847326,84.97217068648428,96.58792650918933,
2204629,sa_ES,3,7.243925359795372,12.30769230904142,9.424083770107728,2.3696682464398827e-10,
2204629,sa_ES,4,87.9426754746545,86.30952380956455,82.29508196724214,95.22342064715681,
2204629,sa_ES,5,95.58038234093692,97.79559118236693,91.85520361991871,97.09035222052513,
2204629,sa_ES,6,93.93973603991134,97.01897018970594,88.31168831170211,96.48854961832598,
1956598,sa_ED,3,97.23734337036518,98.21092278719482,94.45910290238197,99.04200442151875,
1956598,sa_ED,4,96.43453738643365,94.41949967928517,95.59032716928081,99.29378531073496,
1956598,sa_ED,5,94.68528106427901,94.36619718310426,90.67524115757126,99.01440485216148,
1956598,sa_ED,6,95.15324553721946,95.68434032059719,91.28919860628694,98.48619768477428,
1956598,sa_ES,3,96.02209971599228,97.22589167767687,93.42105263158616,97.41935483871383,
1956598,sa_ES,4,95.27304031263827,96.86468646864945,91.71396140750089,97.24047306176446,
1956598,sa_ES,5,95.25327535940049,95.85062240664331,92.80575539569207,97.10344827586607,
1956598,sa_ES,6,96.95599312727187,97.95221843003762,95.56786703601722,97.34789391576076,
